n,seconds
274,4.331
275,4.353
276,4.359
277,4.365
278,4.379
279,4.401
280,4.408
281,4.424
282,4.450
283,4.463
284,4.485
285,4.492
286,4.506
287,4.528
288,4.535
289,4.549
290,4.572
291,4.588
292,4.610
293,4.617
294,4.630
295,4.653
296,4.660
297,4.676
298,4.703
299,4.710
300,4.726
301,4.753
302,4.760
303,4.768
304,4.786
305,4.814
306,4.822
307,4.836
308,4.860
309,4.866
310,4.873
311,4.879
312,4.886
313,4.903
314,4.930
315,4.943
316,4.966
317,4.982
318,5.024
319,5.038
320,5.062
321,5.097
322,5.121
323,5.159
324,5.169
325,5.189
326,5.220
327,5.230
328,5.253
329,5.289
330,5.311
331,5.346
332,5.366
333,5.399
334,5.409
335,5.425
336,5.448
337,5.462
338,5.489
339,5.496
340,5.510
341,5.532
342,5.548
343,5.573
344,5.580
345,5.594
346,5.617
347,5.623
348,5.640
349,5.665
350,5.680
351,5.706
352,5.720
353,5.742
354,5.749
355,5.763
356,5.787
357,5.793
358,5.800
359,5.814
360,5.837
361,5.844
362,5.850
363,5.857
364,5.863
365,5.870
366,5.877
367,5.891
368,5.922
369,5.953
370,5.983
371,6.013
372,6.042
373,6.064
374,6.071
375,6.088
376,6.116
377,6.123
378,6.139
379,6.164
380,6.178
381,6.199
382,6.212
383,6.233
384,6.246
385,6.267
386,6.273
387,6.293
388,6.325
389,6.335
390,6.345
391,6.370
392,6.405
393,6.415
394,6.434
395,6.464
396,6.474
397,6.494
398,6.525
399,6.534
400,6.543
401,6.562
402,6.593
403,6.601
404,6.611
405,6.638
406,6.672
407,6.679
408,6.694
409,6.717
410,6.737
411,6.766
412,6.774
413,6.787
414,6.809
415,6.823
416,6.846
417,6.852
418,6.866
419,6.888
420,6.895
421,6.901
422,6.918
423,6.944
424,6.951
425,6.967
426,6.992
427,6.999
428,7.006
429,7.020
430,7.043
431,7.049
432,7.064
433,7.089
434,7.096
435,7.103
436,7.118
437,7.141
438,7.155
439,7.178
440,7.198
441,7.229
442,7.238
443,7.255
444,7.283
445,7.290
446,7.305
447,7.329
448,7.344
449,7.366
450,7.380
451,7.404
452,7.410
453,7.424
454,7.447
455,7.453
456,7.459
457,7.476
458,7.504
459,7.510
460,7.526
461,7.571
462,7.608
463,7.619
464,7.629
465,7.639
466,7.648
467,7.658
468,7.678
469,7.710
470,7.720
471,7.740
472,7.774
473,7.783
474,7.804
475,7.835
476,7.845
477,7.854
478,7.874
479,7.912
480,7.923
481,7.940
482,7.964
483,7.971
484,7.987
485,8.013
486,8.031
487,8.060
488,8.069
489,8.077
490,8.093
491,8.121
492,8.128
493,8.143
494,8.164
495,8.178
496,8.200
497,8.214
498,8.236
499,8.242
500,8.256
501,8.280
502,8.286
503,8.292
504,8.306
505,8.329
506,8.335
507,8.350
508,8.372
509,8.379
510,8.394
511,8.417
512,8.424
513,8.432
514,8.447
515,8.471
516,8.478
517,8.492
518,8.514
519,8.521
520,8.535
521,8.558
522,8.577
523,8.605
524,8.613
525,8.621
526,8.629
527,8.644
528,8.670
529,8.677
530,8.691
531,8.712
532,8.726
533,8.748
534,8.762
535,8.789
536,8.799
537,8.809
538,8.818
539,8.828
540,8.838
541,8.849
542,8.868
543,8.909
544,8.949
545,8.989
546,9.029
547,9.069
548,9.109
549,9.145
550,9.156
551,9.176
552,9.205
553,9.212
554,9.220
555,9.229
556,9.246
557,9.274
558,9.291
559,9.320
560,9.338
561,9.365
562,9.380
563,9.402
564,9.417
565,9.439
566,9.453
567,9.475
568,9.482
569,9.503
570,9.537
571,9.545
572,9.553
573,9.562
574,9.577
575,9.600
576,9.606
577,9.613
578,9.631
579,9.661
580,9.669
581,9.688
582,9.718
583,9.726
584,9.741
585,9.764
586,9.779
587,9.802
588,9.809
589,9.824
590,9.849
591,9.855
592,9.872
593,9.901
594,9.908
595,9.926
596,9.955
597,9.963
598,9.981
599,10.020
600,10.033
601,10.060
602,10.105
603,10.117
604,10.143
605,10.186
606,10.197
607,10.218
608,10.250
609,10.269
610,10.300
611,10.309
612,10.337
613,10.383
614,10.391
615,10.399
616,10.407
617,10.415
618,10.436
619,10.470
620,10.478
621,10.486
622,10.504
623,10.534
624,10.542
625,10.560
626,10.591
627,10.599
628,10.613
629,10.635
630,10.649
631,10.670
632,10.677
633,10.697
634,10.730
635,10.739
636,10.747
637,10.755
638,10.773
639,10.803
640,10.811
641,10.819
642,10.828
643,10.846
644,10.877
645,10.884
646,10.899
647,10.922
648,10.940
649,10.969
650,10.977
651,10.991
652,11.013
653,11.019
654,11.025
655,11.033
656,11.039
657,11.046
658,11.052
659,11.066
660,11.094
661,11.123
662,11.155
663,11.184
664,11.232
665,11.293
666,11.313
667,11.344
668,11.371
669,11.412
670,11.424
671,11.436
672,11.448
673,11.475
674,11.521
675,11.550
676,11.597
677,11.605
678,11.625
679,11.662
680,11.676
681,11.699
682,11.718
683,11.758
684,11.764
685,11.770
686,11.777
687,11.783
688,11.802
689,11.834
690,11.854
691,11.884
692,11.892
693,11.906
694,11.929
695,11.943
696,11.966
697,11.972
698,11.987
699,12.010
700,12.017
701,12.036
702,12.066
703,12.073
704,12.081
705,12.095
706,12.117
707,12.123
708,12.138
709,12.160
710,12.174
711,12.197
712,12.218
713,12.251
714,12.276
715,12.286
716,12.295
717,12.304
718,12.314
719,12.338
720,12.387
721,12.430
722,12.443
723,12.465
724,12.476
725,12.487
726,12.497
727,12.507
728,12.529
729,12.567
730,12.577
731,12.605
732,12.650
733,12.662
734,12.674
735,12.693
736,12.725
737,12.735
738,12.743
739,12.753
740,12.764
741,12.776
742,12.803
743,12.829
744,12.836
745,12.859
746,12.894
747,12.909
748,12.932
749,12.956
750,13.001
751,13.008
752,13.014
753,13.028
754,13.052
755,13.059
756,13.083
757,13.122
758,13.131
759,13.145
760,13.167
761,13.181
762,13.203
763,13.209
764,13.238
765,13.283
766,13.295
767,13.310
768,13.335
769,13.342
770,13.358
771,13.382
772,13.402
773,13.434
774,13.442
775,13.451
776,13.459
777,13.467
778,13.482
779,13.506
780,13.513
781,13.528
782,13.553
783,13.567
784,13.590
785,13.604
786,13.626
787,13.644
788,13.679
789,13.689
790,13.734
791,13.798
792,13.813
793,13.834
794,13.867
795,13.877
796,13.897
797,13.929
798,13.949
799,13.980
800,14.012
801,14.050
802,14.058
803,14.066
804,14.074
805,14.083
806,14.100
807,14.123
808,14.129
809,14.136
810,14.149
811,14.172
812,14.178
813,14.184
814,14.191
815,14.197
816,14.203
817,14.209
818,14.223
819,14.253
820,14.282
821,14.312
822,14.341
823,14.363
824,14.383
825,14.414
826,14.422
827,14.441
828,14.472
829,14.485
830,14.507
831,14.521
832,14.542
833,14.549
834,14.563
835,14.585
836,14.618
837,14.618
838,14.618
839,14.649
840,14.657
841,14.671
842,14.693
843,14.700
844,14.714
845,14.737
846,14.743
847,14.757
848,14.779
849,14.785
850,14.800
851,14.823
852,14.837
853,14.864
854,14.886
855,14.924
856,14.934
857,14.963
858,15.008
859,15.020
860,15.039
861,15.071
862,15.091
863,15.123
864,15.143
865,15.174
866,15.183
867,15.203
868,15.239
869,15.257
870,15.279
871,15.286
872,15.293
873,15.315
874,15.348
875,15.356
876,15.370
877,15.392
878,15.399
879,15.406
880,15.425
881,15.458
882,15.466
883,15.473
884,15.481
885,15.496
886,15.521
887,15.528
888,15.543
889,15.566
890,15.581
891,15.604
892,15.617
893,15.639
894,15.653
895,15.675
896,15.681
897,15.696
898,15.721
899,15.737
900,15.761
901,15.776
902,15.799
903,15.820
904,15.853
905,15.867
906,15.889
907,15.896
908,15.903
909,15.917
910,15.940
911,15.947
912,15.954
913,15.969
914,15.992
915,15.998
916,16.017
917,16.050
918,16.058
919,16.066
920,16.074
921,16.090
922,16.125
923,16.135
924,16.146
925,16.170
926,16.205
927,16.216
928,16.226
929,16.248
930,16.280
931,16.289
932,16.299
933,16.308
934,16.317
935,16.327
936,16.336
937,16.356
938,16.399
939,16.444
940,16.492
941,16.524
942,16.557
943,16.590
944,16.613
945,16.619
946,16.633
947,16.657
948,16.677
949,16.710
950,16.718
951,16.739
952,16.771
953,16.786
954,16.811
955,16.826
956,16.850
957,16.865
958,16.887
959,16.894
960,16.919
961,16.958
962,16.968
963,16.979
964,16.989
965,17.004
966,17.029
967,17.036
968,17.042
969,17.064
970,17.096
971,17.105
972,17.120
973,17.144
974,17.160
975,17.185
976,17.192
977,17.206
978,17.229
979,17.244
980,17.268
981,17.274
982,17.289
983,17.311
984,17.325
985,17.356
986,17.366
987,17.376
988,17.410
989,17.464
990,17.476
991,17.497
992,17.529
993,17.539
994,17.559
995,17.593
996,17.603
997,17.624
998,17.660
999,17.670
1000,17.693
1001,17.736
1002,17.756
1003,17.783
1004,17.790
1005,17.814
1006,17.849
1007,17.857
1008,17.872
1009,17.895
1010,17.910
1011,17.934
1012,17.940
1013,17.955
1014,17.977
1015,17.992
1016,18.014
1017,18.021
1018,18.027
1019,18.042
1020,18.065
1021,18.071
1022,18.087
1023,18.112
1024,18.119
1025,18.136
1026,18.162
1027,18.183
1028,18.225
1029,18.251
1030,18.258
1031,18.265
1032,18.286
1033,18.320
1034,18.329
1035,18.344
1036,18.367
1037,18.382
1038,18.406
1039,18.413
1040,18.439
1041,18.479
1042,18.488
1043,18.498
1044,18.508
1045,18.522
1046,18.548
1047,18.555
1048,18.562
1049,18.568
1050,18.593
1051,18.644
1052,18.657
1053,18.680
1054,18.716
1055,18.739
1056,18.774
1057,18.796
1058,18.831
1059,18.841
1060,18.850
1061,18.860
1062,18.868
1063,18.877
1064,18.886
1065,18.906
1066,18.949
1067,18.996
1068,19.027
1069,19.064
1070,19.090
1071,19.106
1072,19.130
1073,19.151
1074,19.188
1075,19.197
1076,19.219
1077,19.256
1078,19.271
1079,19.296
1080,19.311
1081,19.336
1082,19.343
1083,19.359
1084,19.383
1085,19.390
1086,19.397
1087,19.419
1088,19.459
1089,19.468
1090,19.484
1091,19.508
1092,19.515
1093,19.531
1094,19.556
1095,19.564
1096,19.580
1097,19.605
1098,19.612
1099,19.630
1100,19.659
1101,19.677
1102,19.706
1103,19.724
1104,19.752
1105,19.760
1106,19.783
1107,19.820
1108,19.829
1109,19.845
1110,19.871
1111,19.887
1112,19.911
1113,19.936
1114,19.975
1115,19.986
1116,19.997
1117,20.020
1118,20.054
1119,20.076
1120,20.110
1121,20.141
1122,20.193
1123,20.205
1124,20.217
1125,20.229
1126,20.252
1127,20.287
1128,20.299
1129,20.328
1130,20.358
1131,20.375
1132,20.404
1133,20.422
1134,20.447
1135,20.465
1136,20.494
1137,20.501
1138,20.509
1139,20.517
1140,20.533
1141,20.558
1142,20.574
1143,20.599
1144,20.615
1145,20.640
1146,20.662
1147,20.698
1148,20.707
1149,20.716
1150,20.725
1151,20.741
1152,20.767
1153,20.774
1154,20.781
1155,20.798
1156,20.826
1157,20.833
1158,20.850
1159,20.887
1160,20.925
1161,20.962
1162,20.998
1163,21.037
1164,21.075
1165,21.103
1166,21.111
1167,21.128
1168,21.156
1169,21.174
1170,21.202
1171,21.209
1172,21.216
1173,21.223
1174,21.231
1175,21.238
1176,21.245
1177,21.261
1178,21.287
1179,21.311
1180,21.352
1181,21.376
1182,21.415
1183,21.439
1184,21.476
1185,21.512
1186,21.568
1187,21.581
1188,21.614
1189,21.669
1190,21.685
1191,21.712
1192,21.745
1193,21.763
1194,21.792
1195,21.811
1196,21.837
1197,21.844
1198,21.861
1199,21.887
1200,21.894
1201,21.902
1202,21.909
1203,21.934
1204,21.974
1205,21.983
1206,22.000
1207,22.027
1208,22.044
1209,22.070
1210,22.088
1211,22.119
1212,22.126
1213,22.134
1214,22.159
1215,22.198
1216,22.208
1217,22.225
1218,22.251
1219,22.268
1220,22.294
1221,22.313
1222,22.342
1223,22.351
1224,22.369
1225,22.395
1226,22.412
1227,22.438
1228,22.446
1229,22.453
1230,22.478
1231,22.517
1232,22.527
1233,22.545
1234,22.573
1235,22.581
1236,22.589
1237,22.605
1238,22.630
1239,22.636
1240,22.662
1241,22.707
1242,22.719
1243,22.746
1244,22.785
1245,22.811
1246,22.849
1247,22.861
1248,22.896
1249,22.953
1250,22.967
1251,22.989
1252,23.027
1253,23.055
1254,23.087
1255,23.094
1256,23.112
1257,23.141
1258,23.160
1259,23.186
1260,23.193
1261,23.217
1262,23.257
1263,23.267
1264,23.283
1265,23.310
1266,23.317
1267,23.333
1268,23.359
1269,23.366
1270,23.373
1271,23.390
1272,23.418
1273,23.425
1274,23.433
1275,23.457
1276,23.497
1277,23.506
1278,23.523
1279,23.549
1280,23.567
1281,23.593
1282,23.601
1283,23.618
1284,23.647
1285,23.665
1286,23.692
1287,23.700
1288,23.707
1289,23.725
1290,23.751
1291,23.758
1292,23.777
1293,23.805
1294,23.812
1295,23.828
1296,23.855
1297,23.878
1298,23.925
1299,23.952
1300,23.962
1301,23.972
1302,23.983
1303,24.020
1304,24.079
1305,24.094
1306,24.117
1307,24.151
1308,24.175
1309,24.212
1310,24.222
1311,24.231
1312,24.241
1313,24.251
1314,24.260
1315,24.270
1316,24.291
1317,24.328
1318,24.354
1319,24.385
1320,24.409
1321,24.453
1322,24.462
1323,24.487
1324,24.526
1325,24.544
1326,24.571
1327,24.588
1328,24.614
1329,24.632
1330,24.659
1331,24.666
1332,24.695
1333,24.742
1334,24.753
1335,24.764
1336,24.775
1337,24.793
1338,24.820
1339,24.827
1340,24.835
1341,24.858
1342,24.896
1343,24.905
1344,24.921
1345,24.948
1346,24.964
1347,24.990
1348,25.006
1349,25.032
1350,25.039
1351,25.055
1352,25.080
1353,25.096
1354,25.121
1355,25.128
1356,25.135
1357,25.159
1358,25.196
1359,25.205
1360,25.220
1361,25.246
1362,25.256
1363,25.280
1364,25.317
1365,25.328
1366,25.355
1367,25.396
1368,25.409
1369,25.432
1370,25.472
1371,25.498
1372,25.535
1373,25.545
1374,25.579
1375,25.638
1376,25.655
1377,25.672
1378,25.699
1379,25.716
1380,25.746
1381,25.752
1382,25.768
1383,25.794
1384,25.812
1385,25.839
1386,25.847
1387,25.854
1388,25.872
1389,25.898
1390,25.905
1391,25.923
1392,25.952
1393,25.960
1394,25.977
1395,26.006
1396,26.032
1397,26.078
1398,26.106
1399,26.113
1400,26.120
1401,26.145
1402,26.184
1403,26.194
1404,26.212
1405,26.239
1406,26.257
1407,26.283
1408,26.290
1409,26.307
1410,26.333
1411,26.363
1412,26.413
1413,26.423
1414,26.434
1415,26.444
1416,26.463
1417,26.492
1418,26.500
1419,26.507
1420,26.515
1421,26.540
1422,26.589
1423,26.604
1424,26.629
1425,26.667
1426,26.689
1427,26.726
1428,26.736
1429,26.759
1430,26.807
1431,26.855
1432,26.902
1433,26.938
1434,26.965
1435,26.999
1436,27.006
1437,27.014
1438,27.021
1439,27.028
1440,27.035
1441,27.044
1442,27.071
1443,27.113
1444,27.129
1445,27.136
1446,27.143
1447,27.150
1448,27.177
1449,27.222
1450,27.232
1451,27.260
1452,27.305
1453,27.315
1454,27.332
1455,27.357
1456,27.372
1457,27.379
1458,27.386
1459,27.393
1460,27.437
1461,27.501
1462,27.513
1463,27.527
1464,27.553
1465,27.596
1466,27.612
1467,27.639
1468,27.665
1469,27.707
1470,27.717
1471,27.726
1472,27.735
1473,27.745
1474,27.772
1475,27.817
1476,27.827
1477,27.854
1478,27.870
1479,27.886
1480,27.902
1481,27.918
1482,27.935
1483,27.975
1484,28.039
1485,28.078
1486,28.142
1487,28.157
1488,28.190
1489,28.252
1490,28.279
1491,28.290
1492,28.300
1493,28.312
1494,28.330
1495,28.355
1496,28.371
1497,28.378
1498,28.387
1499,28.395
1500,28.404
1501,28.412
1502,28.443
1503,28.488
1504,28.513
1505,28.553
1506,28.578
1507,28.617
1508,28.635
1509,28.662
1510,28.679
1511,28.706
1512,28.713
1513,28.721
1514,28.729
1515,28.746
1516,28.774
1517,28.781
1518,28.789
1519,28.798
1520,28.834
1521,28.895
1522,28.908
1523,28.935
1524,28.980
1525,28.999
1526,29.038
1527,29.065
1528,29.072
1529,29.088
1530,29.142
1531,29.229
1532,29.246
1533,29.265
1534,29.288
1535,29.323
1536,29.334
1537,29.374
1538,29.436
1539,29.450
1540,29.505
1541,29.571
1542,29.589
1543,29.598
1544,29.607
1545,29.614
1546,29.631
1547,29.639
1548,29.646
1549,29.653
1550,29.661
1551,29.668
1552,29.685
1553,29.713
1554,29.720
1555,29.727
1556,29.735
1557,29.743
1558,29.759
1559,29.813
1560,29.869
1561,29.882
1562,29.894
1563,29.920
1564,29.966
1565,29.976
1566,29.994
1567,30.022
1568,30.057
1569,30.116
1570,30.133
1571,30.141
1572,30.149
1573,30.167
1574,30.197
1575,30.204
1576,30.240
1577,30.295
1578,30.308
1579,30.342
1580,30.409
1581,30.429
1582,30.453
1583,30.490
1584,30.514
1585,30.551
1586,30.561
1587,30.572
1588,30.595
1589,30.631
1590,30.653
1591,30.687
1592,30.696
1593,30.720
1594,30.762
1595,30.789
1596,30.815
1597,30.822
1598,30.839
1599,30.868
1600,30.875
1601,30.892
1602,30.918
1603,30.925
1604,30.941
1605,30.968
1606,30.976
1607,31.009
1608,31.066
1609,31.078
1610,31.091
1611,31.107
1612,31.134
1613,31.142
1614,31.159
1615,31.185
1616,31.193
1617,31.227
1618,31.287
1619,31.300
1620,31.314
1621,31.331
1622,31.359
1623,31.366
1624,31.383
1625,31.414
1626,31.431
1627,31.458
1628,31.474
1629,31.499
1630,31.516
1631,31.542
1632,31.549
1633,31.556
1634,31.572
1635,31.596
1636,31.612
1637,31.636
1638,31.643
1639,31.661
1640,31.700
1641,31.725
1642,31.764
1643,31.775
1644,31.798
1645,31.834
1646,31.845
1647,31.869
1648,31.906
1649,31.917
1650,31.942
1651,31.981
1652,32.003
1653,32.044
1654,32.057
1655,32.068
1656,32.103
1657,32.165
1658,32.178
1659,32.190
1660,32.207
1661,32.234
1662,32.242
1663,32.259
1664,32.287
1665,32.294
1666,32.301
1667,32.334
1668,32.388
1669,32.401
1670,32.413
1671,32.429
1672,32.455
1673,32.462
1674,32.479
1675,32.505
1676,32.512
1677,32.528
1678,32.553
1679,32.560
1680,32.566
1681,32.573
1682,32.580
1683,32.587
1684,32.593
1685,32.621
1686,32.667
1687,32.695
1688,32.741
1689,32.766
1690,32.820
1691,32.860
1692,32.869
1693,32.878
1694,32.887
1695,32.896
1696,32.935
1697,33.001
1698,33.040
1699,33.054
1700,33.068
1701,33.082
1702,33.097
1703,33.135
1704,33.198
1705,33.234
1706,33.299
1707,33.325
1708,33.370
1709,33.386
1710,33.413
1711,33.429
1712,33.455
1713,33.462
1714,33.478
1715,33.503
1716,33.510
1717,33.517
1718,33.524
1719,33.540
1720,33.565
1721,33.571
1722,33.598
1723,33.641
1724,33.659
1725,33.696
1726,33.724
1727,33.731
1728,33.757
1729,33.800
1730,33.810
1731,33.846
1732,33.903
1733,33.916
1734,33.932
1735,33.957
1736,33.974
1737,33.999
1738,34.007
1739,34.022
1740,34.048
1741,34.073
1742,34.113
1743,34.123
1744,34.139
1745,34.171
1746,34.196
1747,34.233
1748,34.243
1749,34.266
1750,34.301
1751,34.311
1752,34.333
1753,34.368
1754,34.378
1755,34.401
1756,34.437
1757,34.447
1758,34.493
1759,34.575
1760,34.587
1761,34.600
1762,34.618
1763,34.645
1764,34.652
1765,34.669
1766,34.695
1767,34.713
1768,34.740
1769,34.756
1770,34.782
1771,34.798
1772,34.824
1773,34.830
1774,34.846
1775,34.871
1776,34.887
1777,34.911
1778,34.938
1779,34.979
1780,34.989
1781,35.005
1782,35.031
1783,35.038
1784,35.045
1785,35.061
1786,35.086
1787,35.093
1788,35.109
1789,35.135
1790,35.142
1791,35.158
1792,35.187
1793,35.204
1794,35.232
1795,35.240
1796,35.247
1797,35.281
1798,35.337
1799,35.349
1800,35.361
1801,35.378
1802,35.403
1803,35.411
1804,35.434
1805,35.474
1806,35.486
1807,35.510
1808,35.545
1809,35.555
1810,35.577
1811,35.623
1812,35.670
1813,35.716
1814,35.763
1815,35.799
1816,35.811
1817,35.836
1818,35.862
1819,35.878
1820,35.907
1821,35.915
1822,35.921
1823,35.927
1824,35.934
1825,35.941
1826,35.948
1827,35.963
1828,35.988
1829,36.004
1830,36.029
1831,36.044
1832,36.069
1833,36.093
1834,36.131
1835,36.141
1836,36.165
1837,36.207
1838,36.216
1839,36.232
1840,36.260
1841,36.276
1842,36.302
1843,36.319
1844,36.345
1845,36.352
1846,36.370
1847,36.396
1848,36.403
1849,36.411
1850,36.436
1851,36.478
1852,36.488
1853,36.503
1854,36.530
1855,36.537
1856,36.554
1857,36.581
1858,36.588
1859,36.595
1860,36.620
1861,36.660
1862,36.669
1863,36.684
1864,36.713
1865,36.737
1866,36.776
1867,36.787
1868,36.811
1869,36.846
1870,36.869
1871,36.906
1872,36.916
1873,36.927
1874,36.964
1875,37.020
1876,37.033
1877,37.059
1878,37.104
1879,37.114
1880,37.122
1881,37.139
1882,37.165
1883,37.175
1884,37.195
1885,37.223
1886,37.239
1887,37.264
1888,37.270
1889,37.278
1890,37.285
1891,37.292
1892,37.309
1893,37.336
1894,37.343
1895,37.368
1896,37.408
1897,37.419
1898,37.435
1899,37.461
1900,37.477
1901,37.502
1902,37.509
1903,37.525
1904,37.551
1905,37.567
1906,37.593
1907,37.601
1908,37.626
1909,37.667
1910,37.676
1911,37.694
1912,37.721
1913,37.728
1914,37.745
1915,37.771
1916,37.779
1917,37.787
1918,37.804
1919,37.831
1920,37.839
1921,37.845
1922,37.870
1923,37.909
1924,37.918
1925,37.934
1926,37.959
1927,37.974
1928,38.003
1929,38.013
1930,38.037
1931,38.080
1932,38.104
1933,38.140
1934,38.151
1935,38.176
1936,38.211
1937,38.221
1938,38.246
1939,38.283
1940,38.307
1941,38.344
1942,38.355
1943,38.366
1944,38.378
1945,38.411
1946,38.453
1947,38.465
1948,38.483
1949,38.508
1950,38.524
1951,38.550
1952,38.557
1953,38.564
1954,38.571
1955,38.578
1956,38.585
1957,38.592
1958,38.607
1959,38.633
1960,38.647
1961,38.672
1962,38.696
1963,38.736
1964,38.745
1965,38.770
1966,38.811
1967,38.827
1968,38.856
1969,38.873
1970,38.900
1971,38.917
1972,38.944
1973,38.951
1974,38.983
1975,39.046
1976,39.061
1977,39.074
1978,39.087
1979,39.106
1980,39.140
1981,39.147
1982,39.156
1983,39.187
1984,39.231
1985,39.240
1986,39.257
1987,39.283
1988,39.300
1989,39.340
1990,39.351
1991,39.378
1992,39.420
1993,39.445
1994,39.483
1995,39.494
1996,39.505
1997,39.543
1998,39.605
1999,39.618
2000,39.641
2001,39.675
2002,39.685
2003,39.711
2004,39.744
2005,39.751
2006,39.768
2007,39.797
2008,39.815
2009,39.841
2010,39.848
2011,39.855
2012,39.862
2013,39.869
2014,39.886
2015,39.913
2016,39.920
2017,39.947
2018,39.988
2019,39.998
2020,40.013
2021,40.039
2022,40.055
2023,40.081
2024,40.088
2025,40.103
2026,40.129
2027,40.147
2028,40.171
2029,40.178
2030,40.194
2031,40.219
2032,40.225
2033,40.242
2034,40.269
2035,40.286
2036,40.313
2037,40.320
2038,40.328
2039,40.353
2040,40.396
2041,40.407
2042,40.424
2043,40.450
2044,40.466
2045,40.491
2046,40.497
2047,40.513
2048,40.538
2049,40.568
2050,40.629
2051,40.648
2052,40.666
2053,40.685
2054,40.709
2055,40.750
2056,40.760
2057,40.769
2058,40.779
2059,40.815
2060,40.874
2061,40.887
2062,40.909
2063,40.946
2064,40.971
2065,41.008
2066,41.015
2067,41.021
2068,41.028
2069,41.035
2070,41.042
2071,41.049
2072,41.066
2073,41.149
2074,41.149
2075,41.190
2076,41.224
2077,41.233
2078,41.248
2079,41.270
2080,41.286
2081,41.312
2082,41.328
2083,41.356
2084,41.373
2085,41.399
2086,41.416
2087,41.443
2088,41.463
2089,41.494
2090,41.512
2091,41.541
2092,41.548
2093,41.567
2094,41.597
2095,41.604
2096,41.611
2097,41.619
2098,41.626
2099,41.633
2100,41.641
2101,41.659
2102,41.695
2103,41.731
2104,41.766
2105,41.801
2106,41.836
2107,41.872
2108,41.897
2109,41.928
2110,41.995
2111,42.012
2112,42.027
2113,42.044
2114,42.084
2115,42.147
2116,42.189
2117,42.252
2118,42.291
2119,42.351
2120,42.370
2121,42.402
2122,42.421
2123,42.448
2124,42.464
2125,42.491
2126,42.498
2127,42.531
2128,42.585
2129,42.598
2130,42.610
2131,42.622
2132,42.641
2133,42.671
2134,42.678
2135,42.685
2136,42.713
2137,42.759
2138,42.770
2139,42.786
2140,42.814
2141,42.831
